sno,username,vehicle_no,rf_id,empty_weight
736,tiruppur,TN42AM7441,E28069952000400662D74670,9220
737,tiruppur,TN30K1366,E28069952000400662D33E71,9140
738,tiruppur,TN42AM2712,E28069952000400662D36A70,10250
739,tiruppur,TN42AM5517,E28069952000400662D53E71,8050
741,tiruppur,TN42AM3819,E28069952000400662D67672,10180
742,tiruppur,TN42R2364,E28069952000400662D5EA6F,8430
743,tiruppur,TN42AM2731,E28069952000500662D51E72,8150
744,tiruppur,TN56Q5617,E28069952000400662D44272,7860
746,tiruppur,TN42AM2970,E28069952000500662D7F26F,8040
748,tiruppur,TN39TP5126,E28069952000500662D4826E,3510
751,tiruppur,TN42AM5632,E28069952000500662D70E71,8020
752,tuty,"TN 69 BS 3701",E28069952000400662D6C26F,1335
753,tuty,"TN 69 BE 4392",E28069952000400662D38A6F,1350
754,tuty,"TN 69 BF 8134",E28069952000500662D2FA70,1300
755,tuty,"TN 69 BS 4011",E28069952000500662D4D671,1170
756,tuty,"TN 69 BF 8834",E28069952000400662D1C66F,1300
757,tuty,"TN 69 BE 6094",E28069952000500662D78E70,1335
758,tuty,"TN 69 BE 6087",E28069950000400662D7A66F,1335
759,tuty,"TN 69 BF 8161",E28069952000500662D3566F,1335
760,tuty,"TN 69 BE 4384",E28069952000400662D77272,1350
761,tuty,"TN 69 BS 5161",E28069952000400662D70A72,1335
762,tuty,"TN 69 BS 5180",E28069952000500662D5026E,1335
763,tuty,"TN 69 BS 4084",E28069952000500662D20670,1335
764,tuty,"TN 69 BS 3478",E28069952000500662D5266E,1150
765,tuty,"TN 69 BH 8564",E28069952000400662D50A70,1500
766,tuty,"TN 69 BS 5166",E28069952000400662D77A70,1300
767,tuty,"TN 69 BH 8550",E28069952000500662D4EA6F,1550
768,tuty,"TN 69 BF 8843 (K)",E28069952000500662D73E72,1335
769,tuty,"TN 69 BS 4095",E28069952000500662D38271,1350
770,tuty,"TN 69 BS 3613 ",E28069952000500662D57E71,1300
771,tuty,"TN 69 BS 3639",E28069952000500662D4AA6E,1300
772,tuty,"TN 69 BE 6025",E28069952000400662D4DE6F,1350
773,tuty,"TN 69 BF 8113",E28069952000500662D6426F,1230
774,tiruppur,"TN45 BF 2134",E2806894000A7006EF07E9A4,9650
781,hosur,"TN 31 AR 7111",E28069952000400662D28A6E,3680
787,tiruppur,TN42AM7476,E28069952000500662D6966F,9280
788,tiruppur,TN12C4086,E28069952000500662D3466F,7990
789,tiruppur,TN45BF1908,E28069952000400662D4D26F,8130
790,tiruppur,TN42AM5635,E28069952000500662D46A6E,7990
791,tiruppur,TN42R2367,E28069952000400662D4326E,8450
792,tiruppur,TN36J7966,E28069952000500662D33E6E,3770
793,tiruppur,TN42AM5524,E28069952000400662D60E72,8030
794,tiruppur,TN42AM5542,E28069952000500662D72A6F,7940
797,tiruppur,TN42J9046,E28069952000400662D4B272,10450
798,tiruppur,TN39BE6531,E28069952000400662D7E670,5300
799,tiruppur,TN38CL5396,E28069952000400662D60A70,3250
800,tiruppur,TN452976,E28069952000500662D60E70,7890
801,tiruppur,TN42AM2759,E28069952000500662D6826F,10170
802,tiruppur,TN39BH0657,E28069952000500662D64671,3500
803,tiruppur,TN42S0393,E28069952000400662D4926E,8540
804,tuty,"TN 23 AL 4722",E28069952000400662D51672,2500
810,Ourland,"TN 64 AA 6430",E28069952000500662D4026F,3110
811,Ourland,"TN 50 C 9675",E28069952000400662D28271,2980
812,tuty,"TN 69 BS 3438",E28069952000400662D5C272,1320
813,Ourland,"TN 48 AQ 2390",E28069952000500662D57E6F,12600
815,tuty,"TN 69 BH 8518",E28069952000500662D35A6F,1950
816,tuty,"TN 69 BS 3416",E28069952000400662D62672,1200
817,Ourland,"TN 31 BF 8118",E28069952000400662D55E72,11700
818,tiruppur,TN42J9041,E28069952000500662D83672,10460
819,tiruppur,"TN 42 J 9041",E28069952000500662D82672,10460
820,rts_testing,testing2,E28069952000400662D66E6F,100
821,"MMC DUMPER","TN 18 AR 7563",E28069952000400662D75A72,11400
824,tiruppur_mini,tiruppur_test,E28069952000500662D47672,0
825,tiruppur,"TN 42 AM 5632",E28069952000400662D8366F,8020
826,tiruppur,"TN 42 AM 5542",E28069952000400662D4A672,8030
827,tiruppur,"TN 39 BH 0657",E28069952000400662D59670,3500
828,tiruppur_mini,"TN 38 BK 3415",E28069952000500662D3DE72,0
829,hosur,"TN 70 V 1209",E28069952000500662D3FE70,3860
830,hosur,"TN 83 U 9059",E28069952000500662D24270,3530
832,tuty,"TN 58 E 0694",E28069952000500662D72672,2500
833,tuty,"TN 69 AH 6493",E28069952000400662D67671,2500
834,tuty,"TN 49 AH 6493",E28069952000500662D5126F,2500
835,tiruppur,TN42S0437,E28069952000400662D24670,8390
836,tiruppur,TN39BE6567,E28069952000400662D3F271,5140
837,Ourland,"TN 59 BT 6051",E28069952000500662D3CE70,11400
838,hosur,"KA 05 T 2125",E28069952000400662D3A66E,3710
839,Ourland,"TN 67 BX 2863",E28069952000500662D33333,11400
840,kodaikanal,"TN 57 CV 0309",E20047057AD06426ABDA0111,1930
841,kodaikanal,"TN 57 AU 3862",E20047063EE06426B81B010F,5170
842,kodaikanal,"TN 57 BU 3276",E2004704EFC06426A3290113,1170
843,kodaikanal,"TN 57 CV 0392",E20047053FC06426A8290110,1870
844,kodaikanal,"TN 57 CV 0387",E200470637606426B7A3010E,1910
845,kodaikanal,"TN 57 BU 3253",E20047054C706426A8F4010D,1250
846,kodaikanal,"TN 57 CV 0385",E20047068D206426BCFF010D,1970
847,kodaikanal,"TN 57 AU 3416",E2004704BC8064269FF5010F,5070
848,kodaikanal,"TN 57 CV 0322",E200470637206426B79F0111,1940
849,kodaikanal,"TN 57 W 9357",E200470501806426A4450110,6260
850,tiruppur,TN88W2325,E28069952000500662D7CA70,7160
851,kodaikanal,"TN 57 CV 0320",E20047064CE06426B8FB010C,1910
852,kodaikanal,"TN 65 AY 3116",E2004704E7C06426A2A9010C,8010
853,kodaikanal,"TN 57 BZ  9234",E200470647606426B8A30111,2100
854,kodaikanal,"TN 57 BU 3265",E20047063EB06426B818010D,1150
855,kodaikanal,"TN 37 CV 3252",E20047052D806426A7050106,1120
857,tuty,"TN 38 DF 8386 (Sand)",E28069952000500662D79E72,8600
858,kodaikanal_mini,"TN 37 CV 3252",E20047052D806426A7050106,1120
859,kodaikanal_mini,"TN 57 BU 3265",E20047063EB06426B818010D,1150
860,kodaikanal_mini,"TN 57 BZ  9234",E200470647606426B8A30111,2100
861,kodaikanal_mini,"TN 57 CV 0320",E20047064CE06426B8FB010C,1910
862,kodaikanal_mini,"TN 57 CV 0322",E200470637206426B79F0111,1940
863,kodaikanal_mini,"TN 57 CV 0385",E20047068D206426BCFF010D,1970
864,kodaikanal_mini,"TN 57 BU 3253",E20047054C706426A8F4010D,1250
865,kodaikanal_mini,"TN 57 CV 0387",E200470637606426B7A3010E,1910
866,kodaikanal_mini,"TN 57 CV 0392",E20047053FC06426A8290110,1870
867,kodaikanal_mini,"TN 57 BU 3276",E2004704EFC06426A3290113,1170
868,kodaikanal_mini,"TN 57 CV 0309",E200470559F06426A9CC0113,1930
870,tuty,"TN 69 BU 6935",E28069952000500662D2E672,2500
871,tuty,"TN 69 BU 6941",E28069952000400662D3B671,2550
872,tiruppur,"TN 42 AM 5639",E28069952000500662D7AA70,8030
873,vellore_mini,TESTING,E20047063AB06426B7D8010B,50
874,tuty,"TN 69 BU 6907",E28069952000400662D61672,2500
875,tuty,"TN 69 BU 6924",E28069952000500662D49670,2500
876,vellore_mini,"BOV 18",E20047051F806426A6250112,500
877,vellore_mini,4,E200470649A06426B8C7010A,0
878,vellore_mini,"BOV 3",E20047050D006426A4FD0107,0
879,vellore_mini,"BOV 2",E20047052D006426A6FD010E,0
880,vellore_mini,"BOV 1",E200470636E06426B79B0110,0
881,tuty,"TN 69 BU 6943",E2004703EE5064269312010D,2500
882,tuty,"TN 69 BU 6982",E28069952000400662D2C671,2500
883,tuty,"TN 69 BU 6958",E28069952000400662D37270,2550
884,tiruppur,TN42S0455,E28069952000500662D5F671,8590
885,kodaikanal,"TN 57 BU 3292",E20047065CE06426B9FB0113,1200
886,kodaikanal_mini,"TN 57 BU 3292",E20047065CE06426B9FB0113,1200
887,tuty,"TN 63 V 7497",E28069952000500662D71A6F,2550
888,vellore_mini,"BOV 5",E2004704BA8064269FD5010E,0
889,vellore_mini,"tricycle 2",E200470551306426A940010C,0
890,vellore_mini,"TN 23 DB 5571",E2004704D0006426A1ED010F,0
891,vellore_mini,"tricycle 3",E200470513706426A5640111,0
892,tiruppur,TN32T8141,E28069952000400662D3F272,8530
893,tiruppur,TN42R6754,E28069952000500662D28E6E,8570
894,"AVADI DUMPING YARD",TN46U5360,E28069952000400662D76A6F76A6F,3840
895,tiruppur,TN42AM2707,E28069952000500662D41A71,10090
896,tiruppur,TN42AM2998,E28069952000500662D27A6F,8190
897,tiruppur,TN12B3396,E28069952000500662D3B26F,7960
898,tiruppur,"TN 56 Q 5617",E28069952000400662D4E26F,7860
899,tiruppur,TN57J4554,E28069952000500662D41E70,8130
900,tuty,"TN 49 L 2710",E28069952000500662D64E72,1500
901,tuty,"TN 69 BU 6962",E28069952000400662D2AE6E,2500
902,,nallurtesting,E28069952000500662D7EA72,0000
903,,,Testing_Tag3B66F,1000
904,tiruppur,"testing Tiruppur ",E28069952000400662D4C66F,0000
905,tiruppur,"Tiruppur RTS ",E28069952000400662D3B66F,0000
906,tiruppur,"TN 12 C 4086",E28069952000500662D3466E,8070
909,Ourland,"TN 64 AA 5161",E28069952000500662D1FE6F,1100
910,"MMC LCV","TN 59 CR 4126",E28069952000500662D7FE72,1100
911,tiruppur,"TN 12 D 9860",E28069950000400662D40672,0000
912,tiruppur,TN12D9860,E28069952000400662D40672,8050
913,tiruppur,TN39BE8274,E28069952000500662D62271,5130
914,tiruppur,TN12A9951,E2806894000A7006EF0901E8,9800
915,tiruppur,TN30BH3544,E28069952000400662D21E6F,13530
916,tiruppur,TN33AU1656,E28069952000400662D7D271,8070
917,tiruppur,TN12B0054,E28069952000500662D4326F,0000
920,tiruppur,"tn 46",155552455441,1000
921,tiruppur,"tn 461044",11111,50000
922,tiruppur,"TN 33 AW 3800",2345566677778,1000
923,tuty,1234,E28069952000400662D4A270,1000
925,tuty,"TN 69 BU 6918",E28069952000500662D4B672,2500
926,tiruppur,TN57AT6285,E28069952000500662D4526E,8440
927,tiruppur,TN30V6066,E28069950000400662D3B66F,8220
928,tiruppur,"TN 57 AT 6285",E28069952000500662D4526F,8440
929,tiruppur,TN63AH2323,E28069952000500662D66A72,8690
930,tiruppur,TN39BT6148,E28069952000400662D81E72,0000
931,tiruppur,TN34AE2489,E28069952000500662D55E4A,0000
932,tiruppur,TN48V5038,E28069950000400662D4DA6E,8000
933,tiruppur,"PRIVATE VEHICLE NERU",E28069952000400662D4DA6E,8000
934,tiruppur,"PRIVATE VEHICLE NALLUR",E28069952000500662D8466F,8000
937,Ourland,"TN 18 H 1076",E28069952000500662D11111,8590
938,kodaikanal,"testing - tag - 1",E28069952000400662D61E70,2400
939,hosur,"TN 29 CS 4117",E2806894000A6006EF0669B7,3950
940,kodaikanal,"TN 57 CV 0411",E2004703DB50642691E20110,1740
943,Ourland,"TN 64 M  7294",E28069952000400662D1E26F,6800
944,Ourland,"TN 79 K 4499",E28069952000400662D5C271,6800
945,Ourland,"TN 64 L 8593",E28069952000400662D4F670,7000
947,Ourland,"TN 57 D 8050",E28069952000500662D20A6E,1300
948,Ourland,"TN 39 DW 5041",E28069952000500662D6DE71,0
949,tuty,"TN 69 BS 3615",E200470551C06426A949010F,1200
950,tiruppur,TN42AM5517,E28069952000400662D44670,8050
951,tiruppur,"Tirupur mcc",E28069952000500662D3EE72,0
953,kodaikanal,"TN 65 W 0802",E2004706AB606426BEE3010E,5020
955,"AVADI DUMPING YARD","TN 06AH 5855",E2806894000A6006EF094136,2320
956,"AVADI DUMPING YARD","TN 06 AH 5865",E2806894000A7006EF076D26,2320
957,"AVADI DUMPING YARD","TN 06 AH 5934",E2806894000A6006EF08397A,2330
958,"AVADI DUMPING YARD","TN 06 AH 5951",E2806894000A7006EF07D265,2310
959,"AVADI DUMPING YARD","TN 06 AH 5830",E2806894000A7006EF012A1C,2340
960,"AVADI DUMPING YARD","TN 06 AH 5909",E2806894000A6006EF05B8CF,2320
962,"AVADI DUMPING YARD","TN 06 AH 5802",E2806894000A6006EF07B606,2330
963,"AVADI DUMPING YARD","TN 06 AH 5835",E2806894000A6006EF07D146,2230
964,"AVADI DUMPING YARD","TN 06 AH 5960",E2806894000A6006EF0931B6,2340
965,"AVADI DUMPING YARD","TN 06 AH 5976",E2806894000A7006EF05965D,2320
966,"AVADI DUMPING YARD","TN 06 AH 4573",E28069952000500662D5B26F,2320
967,"AVADI DUMPING YARD","TN 06 AH 5836",E2806894000A7006EF065D11,2320
968,"AVADI DUMPING YARD","TN 06 AH 5987",E28069952000400662D4F24A,2320
969,"AVADI DUMPING YARD","TN 06 AH 5900",E2806894000A7006EF070D83,2220
970,"AVADI DUMPING YARD","TN 06 AH 5916",E28069952000500662D60A6F,2320
971,"AVADI DUMPING YARD","TN 06 AH 5837",E2806894000A6006EF0208FA,2330
972,"AVADI DUMPING YARD","TN 06 AH 5810",E2806894000A6006EF082C95,2320
973,"AVADI DUMPING YARD","TN 06 AH 5861",E2806894000A6006EF00FA0F,2320
974,Ourland,"TN 64 Y 8834",E28069952000400662D7EE72,11300
978,"testing ","Testing Tag ",E2806894000A6006EF092E1F,2000
979,"MMC DUMPER","MMC Testing Tag",E2806894000A7006EF07A077,2500
980,tambaram_micro,"TN 11 BA 1894",E2806894000A7006EF07E9BF,1265
981,tambaram,"TN 09 DC 7351",E2806894000A4015691459B9,1170
982,tambaram,"TN 11 AZ 8924",E2806894000A7006EF0509AE,1290
983,tambaram,"TN 11 BA 1863",E2806894000A7006EF09416B,1320
984,tambaram,"TN 09 DC 7362",E2806894000A6006EF08DA2D,1195
985,tambaram,"TN 22 CB 6775",E2806894000A7006EF04295D,1380
986,tambaram,"TN 09 DE 1155",E2806894000A6006EF062637,1425
987,tambaram,"TN 09 DC 7399",E2806894000A6006EF02385F,1135
988,tambaram,"TN 05 AS 7750",E2806894000A6006EF08E240,1330
989,tambaram,"TN 09 DE 1170",E2806894000A6006EF04CCE3,1415
990,tambaram,"TN 09 BC 7383",E2806894000A7006EF074E65,1100
991,tambaram,"TN 69 BS 3615",E2806894000A6006EF096572,1225
992,tambaram,"TN 09 DC 7418",E2806894000A7006EF07AD32,1205
993,tambaram,"TN 09 BB 6550",E2806894000A7006EF0629A3,1255
994,tambaram,"TN 22 AL 5343",E2806894000A7006EF01D975,1260
995,tambaram,"TN 11 BK 7020",E2806894000A7006EF02D182,1990
996,tambaram,"TN 20 BQ 9855",E2806894000A6006EF09CD8F,1320
997,tambaram,"TN 11 BK 7069",E2806894000A6006EF0154EB,1975
998,tambaram,"TN 11 AK 5457",E2806894000A7006EF0900D9,1270
999,tambaram,"TN 11 AV 6133",E2806894000A7006EF0636AD,2075
1000,tambaram,"TN 11 BA 1809",E2806894000A6006EF08285E,1330
1001,tuty,"TN 38 DK 8556 (Sand)",E28069952000400662D26672,9100
1002,tuty,"TN 38 DK 8512 (Sand)",E28069952000500662D79E6F,9100
1004,tambaram,"TN 09 DE 1135",E2806894000A6006EF08362A,1375
1005,tambaram,"TN 11BK 7027",E2806894000A6006EF07B220,1920
1006,tambaram,"TN 11 BK 8071",E2806894000A6006EF08E102,2015
1007,tambaram,"TN 09 DC 7308",E2806894000A6006EF0254FC,1195
1008,tambaram,"TN 12 BB 1823",E2806894000A6006EF04FD3C,3040
1009,tambaram,"TN 11 BK 7978",E2806894000A6006EF067DB8,1950
1010,tambaram,"TN 11 AZ 8908",E2806894000A6006EF019A2F,1245
1011,tambaram,"TN 11 BK 7911",E2806894000A7006EF030147,2035
1015,"AVADI DUMPING YARD","TN 12 BD 2868",E28069952000400662D23E6E,7610
1016,"AVADI DUMPING YARD","TN 12 BD 2812",E28069952000400662D2D66E,7640
1018,tambaram,"TN 45 U 0084",E2806894000A7006EF06F2A9,3670
1019,tambaram,"TN 11 BK 5427",E2806894000A6006EF0249F5,1245
1020,tambaram,"TN 11 BA 1834",E2806894000A6006EF061124,1265
1021,tambaram,"TN 09  DE 1132",E2806894000A6006EF085991,1365
1022,tambaram,"TN 11 BK 6624",E2806894000A7006EF018D6C,1980
1023,tambaram,"TN 06 E 1553",E2806894000A6006EF02059B,1265
1024,tambaram,"TN 11 BK 7976",E2806894000A6006EF010199,1955
1025,tambaram,"TN 11 BK 7918",E2806894000A7006EF0239BD,1965
1026,tambaram,"TN 09 DC 7363",E2806894000A6006EF0945B9,1120
1027,tambaram,"TN 11 BK 6697",E2806894000A6006EF0805D0,1950
1028,tambaram,"TN 11 H 4016",E2806894000A6006EF07F5BF,1640
1029,tambaram,"TN 11 AK 5496",E2806894000A7006EF08421D,1200
1030,tambaram,"TN 19 X 8129",E2806894000A7006EF02BA92,1225
1031,tambaram,"TN 22 CC 2919",E2806894000A7006EF08787D,1375
1032,tambaram,"TN 64 AA 6655",E2806894000A6006EF09C151,1480
1033,tambaram,"TN 09 DC 7373",E2806894000A7006EF089999,1260
1034,tambaram,"TN 32 L 2113",E2806894000A7006EF087926,1100
1035,tambaram,"TN 11 BK 6630",E2806894000A7006EF03801E,1970
1036,tambaram,"TN 11 AZ 8985",E2806894000A7006EF07F918,1285
1037,tambaram,"TN 11 BK 7094",E2806894000A6006EF029610,2000
1038,tambaram,"TN 11 BD 7790",E2806894000A6006EF032256,740
1039,tambaram,"TN 11 BK 6664",E2806894000A6006EF08ACBF,1915
1040,tambaram,"TN 12 U 2778",E2806894000A6006EF02E59A,1340
1041,tambaram,"TN 20 BY 0943",E2806894000A7006EF01B5A1,1170
1042,tambaram,"TN 47 BZ 9588",E2806894000A6006EF02FC51,3280
1043,tambaram,"TN 11 BK 7015",E2806894000A6006EF07A667,2000
1044,tambaram,"TN 16 V 8814",E2806894000A6006EF090993,1830
1045,tambaram,"TN 64 AA 7529",E2806894000A7006EF04F45E,1430
1046,tambaram,"TN 11 BK 6611",E2806894000A7006EF0878E2,1965
1047,tambaram,"TN 12 BB 1801",E2806894000A7006EF0581A7,3390
1048,tambaram,"TN 11 AK 5446",E2806894000A6006EF063A56,1240
1049,tambaram,"TN 22 BV 6936",E2806894000A6006EF067895,1225
1050,tambaram,"TN 11 BP 8606",E2806894000A6006EF05589D,11030
1051,tambaram,"TN 12 BB 2280",E2806894000A7006EF0090FD,3610
1052,tambaram,"TN 11 AY 9369",E2806894000A7006EF01C21F,1335
1053,tambaram,"TN 11 AZ 8951",E2806894000A6006EF0314D2,1295
1054,tambaram,"TN 11 BA 1891",E2806894000A6006EF07F1B8,1345
1055,tambaram,"TN 12 BB 1895",E2806894000A6006EF0841E0,3280
1056,tambaram,"TN 12 BB 1867",E2806894000A7006EF068208,3360
1057,tambaram,"TN 11 AZ 8944",E2806894000A6006EF07BD43,1350
1058,tambaram,"TN 11 BK 7098",E2806894000A7006EF08E594,1975
1059,tambaram,"TN 11 BK 7045",E2806894000A6006EF020C98,1950
1060,tambaram,"TN 11 BD 7229",E2806894000A6006EF07FC7C,600
1061,tambaram,"TN 09 BD 2840",E2806894000A6006EF0998F2,1290
1062,tambaram,"TN 11 AZ 8956",E2806894000A7006EF0785CD,1270
1063,tambaram,"TN 22 BY 8303",E2806894000A7006EF0618C7,1225
1064,tambaram,"TN 09 DC 3819",E2806894000A6006EF0940BF,1215
1065,tambaram,"TN 22 DK 5664",E2806894000A7006EF08D23A,10840
1066,tambaram,"TN 09 DE 1180",E2806894000A6006EF0229AA,1480
1067,tambaram,"TN 11 BC 4295",E2806894000A7006EF01FE58,1365
1068,tambaram,"TN 11 S 7065",E2806894000A6006EF06D21D,3500
1069,tambaram,"TN 22 BY 7330",E2806894000A7006EF0809D7,1200
1070,tambaram,"TN 11 BK 7915",E2806894000A6006EF02A5EC,2035
1071,tambaram,"TN 11 AZ 8986",E2806894000A7006EF083D6D,1305
1072,tambaram,"TN 11 AR 4817",E2806894000A6006EF062D74,1295
1073,tambaram,"TN 22 BZ 9132",E2806894000A7006EF087986,1200
1074,tambaram,"TN 11 BK 7947",E2806894000A6006EF05513B,1995
1075,tambaram,"TN 22 CX 3942",E2806894000A7006EF097966,1325
1076,tambaram,"TN 05 Y 8409",E2806894000A6006EF044C27,1200
1077,tambaram,"TN 11 AK 5411",E2806894000A6006EF021E23,1200
1080,tambaram,"TN 72 AY 5933",E2806894000A6006EF061A20,1265
1081,tambaram,"TN 09 DE 1101",E2806894000A6006EF0170B1,1370
1082,tambaram,"TN 09 DC 7357",E2806894000A7006EF09D595,1010
1083,tambaram,"TN 22 BV 9087",E2806894000A6006EF07BCE7,1260
1084,tambaram,"TN 22 CW 5325",E2806894000A6006EF082678,1305
1085,tambaram,"TN 07 AM 1073",E2806894000A6006EF01413D,1200
1086,tambaram,"TN 09 DC 7375",E2806894000A7006EF0788D1,1350
1087,tambaram,"TN 21 AU 9537",E2806894000A6006EF0674F9,1345
1088,tambaram,"TN 12 BB 1838",E2806894000A7006EF08E992,3370
1089,tambaram,"TN 11 BA 1810",E2806894000A6006EF0358A2,1305
1090,tambaram,"TN 22 AZ 2363",E2806894000A6006EF01D238,1260
1091,tambaram,"TN 22 BQ 9011",E2806894000A7006EF09817C,1200
1092,tambaram,"TN 11 AZ 8983",E2806894000A6006EF074CC0,1305
1093,tambaram,"TN 09 DE 1130",E2806894000A7006EF09A57F,1320
1094,tambaram,"TN 09 DC 3820",E2806894000A6006EF091554,1185
1095,tambaram,"TN 22 CZ 1877",E2806894000A6006EF0991D6,1260
1096,tambaram,"TN 11 AZ 8996",E2806894000A6006EF04449D,1215
1097,tambaram,"TN 20 BA 2025",E2806894000A6006EF06AC6F,1240
1098,tambaram,"TN 21 X 6318",E2806894000A7006EF02D9AE,3480
1099,tambaram,"TN 22 BU 6404",E2806894000A7006EF0979D7,1205
1100,tambaram,"TN 11 BF 5314",E2806894000A7006EF01D156,1235
1101,tambaram,"TN 11 AP 7368",E2806894000A7006EF0128F0,1160
1102,tambaram,"TN 07 BC 0217",E2806894000A6006EF0311E2,1325
1103,tambaram,"TN 11 AJ 8201",E2806894000A7006EF07DA3E,1190
1104,tambaram,"TN 11 BK 7097",E2806894000A7006EF01AE23,1985
1105,tambaram,"TN 11 AZ 8939",E2806894000A6006EF03B487,1295
1106,tambaram,"TN 09 DE 1173",E2806894000A7006EF019509,1405
1107,tambaram,"TN 18 P 4093",E2806894000A6006EF09E97C,1320
1108,tambaram,"TN 11 BA 1868",E2806894000A7006EF08AA2B,1255
1109,tambaram,"TN 11 BA 1884",E2806894000A7006EF084D09,1260
1110,tambaram,"TN 11 AZ 8968",E2806894000A7006EF084E1E,1295
1111,tambaram,"TN 11 AK 5430",E2806894000A7006EF02C1D6,1325
1112,tambaram,"TN 19 AQ 6827",E2806894000A7006EF071646,3570
1113,tambaram,"TN 11 BK 7038",E2806894000A7006EF0299FC,2025
1114,tambaram,"TN 11 AZ 8952",E2806894000A6006EF08EE01,1295
1115,tambaram,"TN 09 AW 4937",E2806894000A7006EF096515,1255
1116,tambaram,"TN 11 AK 5497",E2806894000A7006EF079087,1120
1117,tambaram,"TN 18 L 9984",E2806894000A6006EF024894,1205
1118,tambaram,"TN 09 DC 7463",E2806894000A7006EF0921DA,1255
1119,tambaram,"TN 11 BA 1867",E2806894000A6006EF0821F8,1325
1120,tambaram,"TN 11 AZ 8980",E2806894000A7006EF018CA1,1320
1121,tambaram,"TN 12 BB 1897",E2806894000A6006EF01BA21,3510
1122,tambaram,"TN 11 BK 7081",E2806894000A6006EF0168AA,1910
1123,tambaram,"TN  09 DC 3890",E2806894000A6006EF07F487,1300
1124,tambaram,"TN 11 AH 5713",E2806894000A6006EF065D91,1135
1125,tambaram,"TN 11 AH 5766",E2806894000A6006EF0908D6,1165
1126,tambaram,"TN 11 BK 6639",E2806894000A7006EF06D123,1925
1127,tambaram,"TN 64 AA 6648",E2806894000A6006EF091952,1355
1128,tambaram,"TN 11 BA 1887",E2806894000A6006EF06AE50,1285
1129,tambaram,"TN 11 AZ 8978",E2806894000A7006EF06EE13,1215
1130,tambaram,"TN 11 AY 9320",E2806894000A7006EF064993,1200
1131,tambaram,"TN 11 BB 0722",E2806894000A6006EF072955,1710
1132,tambaram,"TN 18 CZ5724",E2806894000A6006EF02C218,3450
1133,"AVADI DUMPING YARD","TN 12 BD 2851",E28069952000500662D4F66E,7770
1137,Ourland,"TN 45 BM 8859 ",E28069952000500662D66A6F,11015
1138,Ourland,"TN 09 CZ 3349",E28069952000400662D26671,10070
1139,Ourland,"TN 55 BY 7961",E28069952000400662D32E70,11300
1142,trichy_mini,"Trichy Testing Tag",E2806894000A7006EF08BCAD,2500
1143,"AVADI DUMPING YARD","TN 12 V 9533",E28069952000400662D8566F,10200
1144,"AVADI DUMPING YARD","TN 12 V 9608",E28069952000500662D6AA72,7120
1145,Ourland,"TN 09 DH 4770",E28069952000500662D6226F,8400
1149,Ourland,"TN 06 AH 8375",,0
1150,"MMC NO GPS","Arapalayam Testing Tag ",E20047067BA06426BBE70112,2500
1151,"MMC LCV","TN 59 CR 4171 ",E2004703EC90642692F6010A,1100
1152,tambaram,"TN 09 DE 1158",E2806894000A6006EF021605,1445
1153,tambaram,"TN 11 AH 5785",E2806894000A7006EF012507,1185
1154,tambaram,"TN 11 BA 1845",E2806894000A6006EF08E492,1370
1155,tambaram,"TN 11 BK 7933",E2806894000A7006EF01C145,1995
1156,tambaram,"TN 11 AY 9370",E2806894000A7006EF031157,1350
1157,tambaram,"TN 11 BK 8060",E2806894000A7006EF09A925,1990
1158,tambaram,"TN 11 AY 9360",E2806894000A7006EF022E21,1325
1159,tambaram,"TN 11 AY 8156",E2806894000A6006EF063072,1350
1160,tambaram,"TN 85 H 5089",E2806894000A7006EF0255BB,1100
1161,tambaram,"TN 09 DE 1125",E2806894000A6006EF02C86F,1455
1162,tambaram,"TN 11 AY 8122",E2806894000A7006EF08DC97,1350
1163,tambaram,"TN 11 BK 6607",E2806894000A6006EF08A60B,2015
1164,tambaram,"TN 11 AZ 8922",E2806894000A6006EF0324DD,1300
1165,tambaram,"TN 22 AW 8210",E2806894000A7006EF00DD10,1315
1166,tambaram,"TN 11 BD 7502",E2806894000A6006EF0275FC,705
